Domain,Area,Element,Item,Year,Unit,Value
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","3.88691"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","3.71947"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","2.90264"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","2.98032"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.91447"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","3.58969"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","3.64892"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","2.69916"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.3418"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","2.36987"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","2.62791"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","2.21864"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.16141"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","2.08055"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","1.7613"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","1.79247"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","2.01135"
"SDG Indicators","Saint Lucia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.59076"
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%",""
"SDG Indicators","Saint Pierre and Miquelon","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","6.27702"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","6.36068"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","5.52719"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","5.20175"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","5.47425"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","5.26798"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","5.3812"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","5.64136"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","5.91966"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","6.07871"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","6.36148"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","6.16206"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","6.48078"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","6.60703"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","6.23643"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","6.88377"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","6.93403"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","7.24146"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","7.15904"
"SDG Indicators","Saint Vincent and the Grenadines","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","6.67054"
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%",""
"SDG Indicators","Saint-Martin (French part)","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","16.3878"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","15.9329"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","13.6016"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","14.6325"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","13.6218"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","13.2972"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","10.8912"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","11.1124"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","11.8451"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","9.085"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","8.84676"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","9.16324"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","10.3721"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","8.60048"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","8.8818"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","10.0531"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","10.26"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","9.43915"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","10.12"
"SDG Indicators","Samoa","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","10.271"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","0.0815545"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","0.077866"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","0.0755136"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","0.0731231"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.0626409"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.0586502"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.0566823"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.0479683"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.060523"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.0556246"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.0535561"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.054426"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.0471847"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.0254765"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.0197346"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.01363"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.0202797"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.0163107"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.0162294"
"SDG Indicators","San Marino","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","20.6424"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","22.0975"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","21.4968"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","20.634"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","18.4246"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","18.2089"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","18.8233"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","9.47772"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","10.8135"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","11.2636"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","11.2988"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","11.5022"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","11.8674"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","11.3758"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","11.9462"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","11.3969"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","10.8796"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","11.1157"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","12.2244"
"SDG Indicators","Sao Tome and Principe","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","13.9921"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","5.1712"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","5.07734"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","4.5045"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","3.90113"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","3.22083"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","2.94858"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.77016"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.31685"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","2.85411"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","2.64028"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.17143"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","2.07935"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","2.15731"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","2.22697"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.61939"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","2.68563"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","2.52847"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","2.22445"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","2.23334"
"SDG Indicators","Saudi Arabia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.56257"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","16.2312"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","13.5247"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","15.0064"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","13.6084"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","14.5092"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","12.848"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","11.8002"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","13.8847"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","15.1299"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","15.1848"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","12.6585"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","13.6104"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","13.6018"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","13.3687"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","14.2826"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","14.414"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","14.982"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","15.0144"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","14.9582"
"SDG Indicators","Senegal","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","15.8177"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","14.6528"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","9.76717"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","8.08545"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","8.53046"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","6.73939"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","6.81755"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","6.11904"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","7.44473"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","7.20149"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","6.60245"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","7.44515"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","6.43465"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","7.41422"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","7.06588"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","6.71385"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","6.81115"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","6.01416"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","6.34279"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","5.95378"
"SDG Indicators","Serbia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","6.49632"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","3.73452"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","3.80705"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","3.48425"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","3.45752"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","3.25427"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","2.98108"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.74655"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.5693"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","2.25744"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","2.26092"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.2671"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","2.04436"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","2.66699"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","2.36934"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.04575"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","2.01093"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","1.88059"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","1.98354"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","2.32037"
"SDG Indicators","Seychelles","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.48013"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","45.1365"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","46.2141"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","46.3562"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","48.4861"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","49.3914"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","50.2941"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","52.176"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","53.6536"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","55.261"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","52.9428"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","54.5935"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","50.5921"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","47.9833"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","51.7924"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","58.7553"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","57.7469"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","60.2816"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","58.9345"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","54.3415"
"SDG Indicators","Sierra Leone","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","61.2913"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","0.0823553"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","0.07103"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","0.061139"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","0.0556533"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.0550514"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.0488672"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.0428702"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.0414322"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.0406901"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.036179"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.0346654"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.0333285"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.0344272"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.0345896"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.0326138"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.0316217"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.0296995"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.0284079"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.0296715"
"SDG Indicators","Singapore","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.0324031"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.2851"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.299465"
