,Code,Year,Indicator,Value
46033,ABW,2001,GDP ,1333920000.0
46034,ABW,2001,Fertility,1.8327
46035,ABW,2002,LifeExpectancy,73.7
46036,ABW,2002,GDP ,1295143168.0
46037,ABW,2002,Fertility,1.7631
46038,ABW,2003,LifeExpectancy,73.8
46039,ABW,2003,GDP ,1237990656.0
46040,ABW,2003,Fertility,1.7469
46041,ABW,2004,LifeExpectancy,73.6
46042,ABW,2004,GDP ,1217041664.0
46043,ABW,2004,Fertility,1.6828
46044,ABW,2005,LifeExpectancy,73.8
46045,ABW,2005,GDP ,1282048384.0
46046,ABW,2005,Fertility,1.777
46047,ABW,2006,LifeExpectancy,74.0
46048,ABW,2006,GDP ,1316040064.0
46049,ABW,2006,Fertility,1.9091
46050,ABW,2007,LifeExpectancy,74.2
46051,ABW,2007,GDP ,1311265024.0
46052,ABW,2007,Fertility,1.9282
46053,ABW,2008,LifeExpectancy,74.1
46054,ABW,2008,GDP ,1518731776.0
46055,ABW,2008,Fertility,1.9352
46056,ABW,2009,LifeExpectancy,74.6
46057,ABW,2009,GDP ,1604112640.0
46058,ABW,2009,Fertility,1.919
46059,ABW,2010,LifeExpectancy,75.4
46060,ABW,2010,GDP ,1597046144.0
46061,ABW,2010,Fertility,1.9412
46062,ABW,2011,LifeExpectancy,75.5
46063,ABW,2011,GDP ,1613069696.0
46064,ABW,2011,Fertility,1.9615
46065,ABW,2012,LifeExpectancy,75.5
46066,ABW,2012,Fertility,2.0276
46067,ABW,2013,LifeExpectancy,75.6
46068,ABW,2013,Fertility,2.1166
46069,ABW,2014,LifeExpectancy,75.6
46070,ABW,2014,Fertility,2.1484
46071,ABW,2015,LifeExpectancy,75.7
46072,ABW,2015,Fertility,1.9721
46073,ABW,2016,LifeExpectancy,75.6
46074,ABW,2016,Fertility,1.9534
46075,ABW,2017,LifeExpectancy,75.9
46076,ABW,2017,Fertility,1.8393
46077,ABW,2018,LifeExpectancy,76.1
46078,ABW,2018,Fertility,1.5869
46079,ABW,2019,LifeExpectancy,76.2
46080,ABW,2019,Fertility,1.4858
46081,ABW,2020,LifeExpectancy,75.7
46082,ABW,2020,Fertility,1.3252
46083,ABW,2021,LifeExpectancy,74.6
46084,ABW,2021,Fertility,1.1803
46085,AUS,1885,LifeExpectancy,49.05
46086,AUS,1885,GDP ,173000000.0
46087,AUS,1895,LifeExpectancy,52.95
46088,AUS,1895,GDP ,141000000.0
46089,AUS,1905,LifeExpectancy,57.0
46090,AUS,1905,GDP ,220926768.0
46091,AUS,1921,LifeExpectancy,61.0
46092,AUS,1921,GDP ,739378496.0
46093,AUS,1922,LifeExpectancy,62.85
46094,AUS,1922,GDP ,726307456.0
46095,AUS,1923,LifeExpectancy,61.68
46096,AUS,1923,GDP ,728664896.0
46097,AUS,1924,LifeExpectancy,62.47
46098,AUS,1924,GDP ,864289728.0
46099,AUS,1925,LifeExpectancy,63.16
46100,AUS,1925,GDP ,866851328.0
46101,AUS,1926,LifeExpectancy,62.86
46102,AUS,1926,GDP ,830304640.0
46103,AUS,1927,LifeExpectancy,62.83
46104,AUS,1927,GDP ,864918144.0
46105,AUS,1928,LifeExpectancy,62.9
46106,AUS,1928,GDP ,863199296.0
46107,AUS,1929,LifeExpectancy,63.07
46108,AUS,1929,GDP ,847357760.0
46109,AUS,1930,LifeExpectancy,64.89
46110,AUS,1930,GDP ,738821504.0
46111,AUS,1931,LifeExpectancy,65.3
46112,AUS,1931,GDP ,499618880.0
46113,AUS,1932,LifeExpectancy,65.59
46114,AUS,1932,GDP ,483322144.0
46115,AUS,1933,LifeExpectancy,65.44
46116,AUS,1933,GDP ,502195328.0
46117,AUS,1934,LifeExpectancy,64.81
46118,AUS,1934,GDP ,540494016.0
46119,AUS,1935,LifeExpectancy,65.09
46120,AUS,1935,GDP ,568342400.0
46121,AUS,1936,LifeExpectancy,65.22
46122,AUS,1936,GDP ,625867200.0
46123,AUS,1937,LifeExpectancy,65.78
46124,AUS,1937,GDP ,683758080.0
46125,AUS,1938,LifeExpectancy,65.81
46126,AUS,1938,GDP ,738825920.0
46127,AUS,1939,LifeExpectancy,65.78
46128,AUS,1939,GDP ,724707648.0
46129,AUS,1940,LifeExpectancy,66.23
46130,AUS,1940,GDP ,788076160.0
46131,AUS,1941,LifeExpectancy,66.11
46132,AUS,1941,GDP ,857999936.0
46133,AUS,1942,LifeExpectancy,65.85
46134,AUS,1942,GDP ,997994560.0
46135,AUS,1943,LifeExpectancy,66.38
46136,AUS,1943,GDP ,1142278016.0
46137,AUS,1944,LifeExpectancy,68.02
46138,AUS,1944,GDP ,1161063040.0
46139,AUS,1945,LifeExpectancy,68.45
46140,AUS,1945,GDP ,1137258368.0
46141,AUS,1946,LifeExpectancy,67.97
46142,AUS,1946,GDP ,1173999872.0
46143,AUS,1947,LifeExpectancy,68.58
46144,AUS,1947,GDP ,1249406720.0
46145,AUS,1948,LifeExpectancy,68.5
46146,AUS,1948,GDP ,1499639936.0
46147,AUS,1949,LifeExpectancy,69.13
46148,AUS,1949,GDP ,1726706560.0
46149,AUS,1950,LifeExpectancy,69.0
46150,AUS,1950,GDP ,2031632768.0
46151,AUS,1950,Fertility,3.0638
46152,AUS,1951,LifeExpectancy,68.7
46153,AUS,1951,GDP ,2699373056.0
46154,AUS,1951,Fertility,3.0624
46155,AUS,1952,LifeExpectancy,69.1
46156,AUS,1952,GDP ,2897089024.0
46157,AUS,1952,Fertility,3.1771
46158,AUS,1953,LifeExpectancy,69.7
46159,AUS,1953,GDP ,3285585152.0
46160,AUS,1953,Fertility,3.1914
46161,AUS,1954,LifeExpectancy,69.9
46162,AUS,1954,GDP ,3589069312.0
46163,AUS,1954,Fertility,3.1928
46164,AUS,1955,LifeExpectancy,70.2
46165,AUS,1955,GDP ,3823060992.0
46166,AUS,1955,Fertility,3.2742
46167,AUS,1956,LifeExpectancy,70.0
46168,AUS,1956,GDP ,4144619520.0
46169,AUS,1956,Fertility,3.3281
46170,AUS,1957,LifeExpectancy,70.3
46171,AUS,1957,GDP ,4517657088.0
46172,AUS,1957,Fertility,3.4188
46173,AUS,1958,LifeExpectancy,70.9
46174,AUS,1958,GDP ,4613165056.0
46175,AUS,1958,Fertility,3.4216
46176,AUS,1959,LifeExpectancy,70.4
46177,AUS,1959,GDP ,4956921856.0
46178,AUS,1959,Fertility,3.4395
46179,AUS,2021,LifeExpectancy,84.5
46180,AUS,2021,GenderInequality,0.073
46181,AUS,2021,Fertility,1.5962
46182,AUT,1870,LifeExpectancy,34.4
46183,AUT,1881,LifeExpectancy,35.0
46184,AUT,1891,LifeExpectancy,37.3
46185,AUT,1901,LifeExpectancy,42.0
46186,AUT,1903,LifeExpectancy,40.1
46187,AUT,1911,LifeExpectancy,45.1
46188,AUT,1931,LifeExpectancy,56.45
46189,AUT,1931,GDP ,320331488.0
46190,AUT,1947,LifeExpectancy,61.3
46191,AUT,1948,LifeExpectancy,63.24
46192,AUT,1948,GDP ,794936256.0
46193,AUT,1949,LifeExpectancy,63.42
46194,AUT,1949,GDP ,987373568.0
46195,AUT,1950,LifeExpectancy,64.8
46196,AUT,1950,GDP ,926971456.0
46197,AUT,1950,Fertility,2.0895
46198,AUT,1951,LifeExpectancy,65.2
46199,AUT,1951,GDP ,1155472512.0
46200,AUT,1951,Fertility,2.0232
46201,AUT,1952,LifeExpectancy,66.7
46202,AUT,1952,GDP ,1337739520.0
46203,AUT,1952,Fertility,2.0593
46204,AUT,1953,LifeExpectancy,67.3
46205,AUT,1953,GDP ,1206860800.0
46206,AUT,1953,Fertility,2.0914
46207,AUT,1954,LifeExpectancy,67.3
46208,AUT,1954,GDP ,1285714816.0
46209,AUT,1954,Fertility,2.1532
46210,AUT,1955,LifeExpectancy,67.6
46211,AUT,1955,GDP ,1469780864.0
46212,AUT,1955,Fertility,2.2915
46213,AUT,1956,LifeExpectancy,67.7
46214,AUT,1956,GDP ,1634616064.0
46215,AUT,1956,Fertility,2.4773
46216,AUT,1957,LifeExpectancy,67.4
46217,AUT,1957,GDP ,1813187584.0
46218,AUT,1957,Fertility,2.5684
46219,AUT,1958,LifeExpectancy,68.5
46220,AUT,1958,GDP ,1881868928.0
46221,AUT,1958,Fertility,2.6024
46222,AUT,1959,LifeExpectancy,68.4
46223,AUT,1959,GDP ,2005495424.0
46224,AUT,1959,Fertility,2.6851
46225,AUT,2021,LifeExpectancy,81.6
46226,AUT,2021,GenderInequality,0.053
46227,AUT,2021,Fertility,1.4701
46228,AZE,1950,LifeExpectancy,53.4
46229,AZE,1950,Fertility,5.0748
46230,AZE,1951,LifeExpectancy,53.7
46231,AZE,1951,Fertility,5.1009
46232,AZE,1952,LifeExpectancy,54.0
46233,AZE,1952,Fertility,5.1582
46234,AZE,1953,LifeExpectancy,53.9
46235,AZE,1953,Fertility,5.226
46236,AZE,1954,LifeExpectancy,54.3
46237,AZE,1954,Fertility,5.3044
46238,AZE,1955,LifeExpectancy,54.6
46239,AZE,1955,Fertility,5.3928
46240,AZE,1956,LifeExpectancy,54.7
46241,AZE,1956,Fertility,5.4896
46242,AZE,1957,LifeExpectancy,55.0
46243,AZE,1957,Fertility,5.5926
46244,AZE,1958,LifeExpectancy,55.3
46245,AZE,1958,Fertility,5.697
46246,AZE,1959,LifeExpectancy,55.5
46247,AZE,1959,Fertility,5.7952
46248,AZE,1960,LifeExpectancy,55.8
46249,AZE,1960,Fertility,5.8783
46250,AZE,1961,LifeExpectancy,56.2
46251,AZE,1961,Fertility,5.9366
46252,AZE,1962,LifeExpectancy,56.5
46253,AZE,1962,Fertility,5.9609
46254,AZE,1963,LifeExpectancy,56.9
46255,AZE,1963,Fertility,5.9452
46256,AZE,1964,LifeExpectancy,57.2
46257,AZE,1964,Fertility,5.8882
46258,AZE,1965,LifeExpectancy,57.6
46259,AZE,1965,Fertility,5.7921
46260,AZE,1966,LifeExpectancy,57.7
46261,AZE,1966,Fertility,5.663
46262,AZE,1967,LifeExpectancy,58.0
46263,AZE,1967,Fertility,5.3765
46264,AZE,1968,LifeExpectancy,58.4
46265,AZE,1968,Fertility,5.2218
46266,AZE,1969,LifeExpectancy,58.6
46267,AZE,1969,Fertility,5.0654
46268,AZE,1970,LifeExpectancy,59.0
46269,AZE,1970,Fertility,4.9133
46270,AZE,1971,LifeExpectancy,59.4
46271,AZE,1971,Fertility,4.7692
46272,AZE,1972,LifeExpectancy,59.8
46273,AZE,1972,Fertility,4.6153
46274,AZE,1973,LifeExpectancy,60.0
46275,AZE,1973,Fertility,4.4506
46276,AZE,1974,LifeExpectancy,60.2
46277,AZE,1974,Fertility,4.33
46278,AZE,1975,LifeExpectancy,60.3
46279,AZE,1975,Fertility,4.1763
46280,AZE,1976,LifeExpectancy,60.5
46281,AZE,1976,Fertility,4.0183
46282,AZE,1977,LifeExpectancy,60.6
46283,AZE,1977,Fertility,3.8689
46284,AZE,1978,LifeExpectancy,60.7
46285,AZE,1978,Fertility,3.7302
46286,AZE,1979,LifeExpectancy,60.9
46287,AZE,1979,Fertility,3.605
46288,AZE,1980,LifeExpectancy,61.1
46289,AZE,1980,Fertility,3.4969
46290,AZE,1981,LifeExpectancy,61.3
46291,AZE,1981,Fertility,3.4096
46292,AZE,1982,LifeExpectancy,61.4
46293,AZE,1982,Fertility,3.3426
46294,AZE,1983,LifeExpectancy,62.0
46295,AZE,1983,Fertility,3.2933
46296,AZE,1984,LifeExpectancy,62.0
46297,AZE,1984,Fertility,3.2588
46298,AZE,1985,LifeExpectancy,62.1
46299,AZE,1985,Fertility,3.2126
46300,AZE,1986,LifeExpectancy,62.2
46301,AZE,1986,Fertility,3.1561
46302,AZE,2021,LifeExpectancy,69.4
46303,AZE,2021,GenderInequality,0.294
46304,AZE,2021,Fertility,1.6638
46305,BHS,1950,LifeExpectancy,60.0
46306,BHS,1950,Fertility,4.67
46307,BHS,1951,LifeExpectancy,60.4
46308,BHS,1951,Fertility,4.6167
46309,BHS,1952,LifeExpectancy,60.8
46310,BHS,1952,Fertility,4.6406
46311,BHS,1953,LifeExpectancy,61.1
46312,BHS,1953,Fertility,4.6312
46313,BHS,1954,LifeExpectancy,61.4
46314,BHS,1954,Fertility,4.6533
46315,BHS,1955,LifeExpectancy,61.6
46316,BHS,1955,Fertility,4.6965
46317,BHS,1956,LifeExpectancy,61.8
46318,BHS,1956,Fertility,4.7345
46319,BHS,1957,LifeExpectancy,62.1
46320,BHS,1957,Fertility,4.7452
46321,BHS,1958,LifeExpectancy,62.3
46322,BHS,1958,Fertility,4.7719
46323,BHS,1959,LifeExpectancy,62.6
46324,BHS,1959,Fertility,4.7872
46325,BHS,1960,LifeExpectancy,62.9
46326,BHS,1960,GDP ,60643688.0
46327,BHS,1960,Fertility,4.8182
46328,BHS,1961,LifeExpectancy,63.2
46329,BHS,1961,GDP ,67891520.0
46330,BHS,1961,Fertility,4.8662
46331,BHS,1962,LifeExpectancy,63.4
46332,BHS,1962,GDP ,75804608.0
46333,BHS,1962,Fertility,4.7986
46334,BHS,1963,LifeExpectancy,63.7
46335,BHS,1963,GDP ,84908168.0
46336,BHS,1963,Fertility,4.7293
46337,BHS,1964,LifeExpectancy,64.0
46338,BHS,1964,GDP ,95237200.0
46339,BHS,1964,Fertility,4.6388
46340,BHS,1965,LifeExpectancy,64.4
46341,BHS,1965,GDP ,107282960.0
46342,BHS,1965,Fertility,4.5425
46343,BHS,1966,LifeExpectancy,64.7
46344,BHS,1966,GDP ,121428624.0
46345,BHS,1966,Fertility,4.4384
46346,BHS,1967,LifeExpectancy,64.9
46347,BHS,1967,GDP ,141291168.0
46348,BHS,1967,Fertility,4.3681
46349,BHS,1968,LifeExpectancy,65.3
46350,BHS,1968,GDP ,185375984.0
46351,BHS,1968,Fertility,4.28
46352,BHS,1969,LifeExpectancy,65.6
46353,BHS,1969,GDP ,220057376.0
46354,BHS,1969,Fertility,4.1824
46355,BHS,1970,LifeExpectancy,65.9
46356,BHS,1970,GDP ,224343168.0
46357,BHS,1970,Fertility,4.0686
46358,BHS,1971,LifeExpectancy,66.2
46359,BHS,1971,GDP ,235621520.0
46360,BHS,1971,Fertility,3.9739
46361,BHS,1972,LifeExpectancy,66.4
46362,BHS,1972,GDP ,236590432.0
46363,BHS,1972,Fertility,3.8899
46364,BHS,2021,LifeExpectancy,71.6
46365,BHS,2021,GenderInequality,0.329
46366,BHS,2021,Fertility,1.3889
46367,BHR,1950,LifeExpectancy,38.1
46368,BHR,1950,Fertility,7.1496
46369,BHR,1951,LifeExpectancy,38.2
46370,BHR,1951,Fertility,7.1509
46371,BHR,1952,LifeExpectancy,38.7
46372,BHR,1952,Fertility,7.1516
46373,BHR,1953,LifeExpectancy,39.2
46374,BHR,1953,Fertility,7.163
46375,BHR,1954,LifeExpectancy,39.9
46376,BHR,1954,Fertility,7.1683
46377,BHR,1955,LifeExpectancy,40.6
46378,BHR,1955,Fertility,7.1568
46379,BHR,1956,LifeExpectancy,42.8
46380,BHR,1956,Fertility,7.1582
46381,BHR,1957,LifeExpectancy,44.8
46382,BHR,1957,Fertility,7.152
46383,BHR,1958,LifeExpectancy,46.7
46384,BHR,1958,Fertility,7.1943
46385,BHR,1959,LifeExpectancy,48.6
46386,BHR,1959,Fertility,7.1917
46387,BHR,1960,LifeExpectancy,50.3
46388,BHR,1960,Fertility,7.1517
46389,BHR,2021,LifeExpectancy,78.8
46390,BHR,2021,GenderInequality,0.181
46391,BHR,2021,Fertility,1.811
46392,BGD,1876,LifeExpectancy,25.5
46393,BGD,1886,LifeExpectancy,23.2
46394,BGD,1896,LifeExpectancy,22.0
46395,BGD,1906,LifeExpectancy,21.5
46396,BGD,1926,LifeExpectancy,24.9
46397,BGD,1950,LifeExpectancy,38.2
46398,BGD,1950,Fertility,6.2958
46399,BGD,1951,LifeExpectancy,38.9
46400,BGD,1951,Fertility,6.3359
46401,BGD,1952,LifeExpectancy,39.7
46402,BGD,1952,Fertility,6.3496
46403,BGD,1953,LifeExpectancy,39.9
46404,BGD,1953,Fertility,6.3771
46405,BGD,1954,LifeExpectancy,41.2
46406,BGD,1954,Fertility,6.441
46407,BGD,1955,LifeExpectancy,41.9
46408,BGD,1955,Fertility,6.4886
46409,BGD,1956,LifeExpectancy,42.4
46410,BGD,1956,Fertility,6.5252
46411,BGD,1957,LifeExpectancy,43.4
46412,BGD,1957,Fertility,6.572
46413,BGD,1958,LifeExpectancy,43.9
46414,BGD,1958,Fertility,6.6212
46415,BGD,1959,LifeExpectancy,44.6
46416,BGD,1959,Fertility,6.7078
46417,BGD,2021,LifeExpectancy,72.4
46418,BGD,2021,GenderInequality,0.53
46419,BGD,2021,Fertility,1.981
46420,BRB,1950,LifeExpectancy,55.2
46421,BRB,1950,Fertility,4.5163
46422,BRB,1951,LifeExpectancy,55.4
46423,BRB,1951,Fertility,4.4853
46424,BRB,1952,LifeExpectancy,55.9
46425,BRB,1952,Fertility,4.4295
46426,BRB,1953,LifeExpectancy,56.7
46427,BRB,1953,Fertility,4.386
46428,BRB,1954,LifeExpectancy,57.9
46429,BRB,1954,Fertility,4.3549
46430,BRB,1955,LifeExpectancy,59.0
46431,BRB,1955,Fertility,4.3357
46432,BRB,1956,LifeExpectancy,61.1
46433,BRB,1956,Fertility,4.3273
46434,BRB,1957,LifeExpectancy,62.0
46435,BRB,1957,Fertility,4.3277
46436,BRB,1958,LifeExpectancy,63.0
46437,BRB,1958,Fertility,4.3331
46438,BRB,1959,LifeExpectancy,63.9
46439,BRB,1959,Fertility,4.3374
46440,BRB,2021,LifeExpectancy,77.6
46441,BRB,2021,GenderInequality,0.268
46442,BRB,2021,Fertility,1.6327
46443,BLR,1900,LifeExpectancy,36.2
46444,BLR,1950,LifeExpectancy,59.5
46445,BLR,1950,Fertility,2.5022
46446,BLR,1951,LifeExpectancy,59.8
46447,BLR,1951,Fertility,2.5342
46448,BLR,1952,LifeExpectancy,61.2
46449,BLR,1952,Fertility,2.5931
46450,BLR,1953,LifeExpectancy,62.3
46451,BLR,1953,Fertility,2.642
46452,BLR,1954,LifeExpectancy,63.4
46453,BLR,1954,Fertility,2.6808
46454,BLR,1955,LifeExpectancy,64.5
46455,BLR,1955,Fertility,2.7095
46456,BLR,1956,LifeExpectancy,65.4
46457,BLR,1956,Fertility,2.7278
46458,BLR,1957,LifeExpectancy,66.4
46459,BLR,1957,Fertility,2.7357
46460,BLR,1958,LifeExpectancy,68.2
46461,BLR,1958,Fertility,2.733
46462,BLR,1959,LifeExpectancy,68.3
46463,BLR,1959,Fertility,2.7189
46464,BLR,1960,LifeExpectancy,69.8
46465,BLR,1960,Fertility,2.6933
46466,BLR,1961,LifeExpectancy,70.3
46467,BLR,1961,Fertility,2.6744
46468,BLR,1962,LifeExpectancy,70.0
46469,BLR,1962,Fertility,2.6122
46470,BLR,1963,LifeExpectancy,70.2
46471,BLR,1963,Fertility,2.5011
46472,BLR,1964,LifeExpectancy,71.2
46473,BLR,1964,Fertility,2.3477
46474,BLR,1965,LifeExpectancy,71.1
46475,BLR,1965,Fertility,2.2786
46476,BLR,1966,LifeExpectancy,71.3
46477,BLR,1966,Fertility,2.2607
46478,BLR,1967,LifeExpectancy,71.5
46479,BLR,1967,Fertility,2.2768
46480,BLR,1968,LifeExpectancy,71.3
46481,BLR,1968,Fertility,2.2879
46482,BLR,1969,LifeExpectancy,71.5
46483,BLR,1969,Fertility,2.2825
46484,BLR,1970,LifeExpectancy,71.2
46485,BLR,1970,Fertility,2.3474
46486,BLR,1971,LifeExpectancy,71.5
46487,BLR,1971,Fertility,2.3636
46488,BLR,1972,LifeExpectancy,71.3
46489,BLR,1972,Fertility,2.325
46490,BLR,1973,LifeExpectancy,71.5
46491,BLR,1973,Fertility,2.2559
46492,BLR,1974,LifeExpectancy,71.3
46493,BLR,1974,Fertility,2.2497
46494,BLR,1975,LifeExpectancy,70.9
46495,BLR,1975,Fertility,2.1676
46496,BLR,1976,LifeExpectancy,70.8
46497,BLR,1976,Fertility,2.1433
46498,BLR,1977,LifeExpectancy,70.7
46499,BLR,1977,Fertility,2.1163
46500,BLR,1978,LifeExpectancy,70.5
46501,BLR,1978,Fertility,2.0866
46502,BLR,1979,LifeExpectancy,70.3
46503,BLR,1979,Fertility,2.0527
46504,BLR,1980,LifeExpectancy,70.3
46505,BLR,1980,Fertility,2.0297
46506,BLR,1981,LifeExpectancy,70.3
46507,BLR,1981,Fertility,2.0165
46508,BLR,1982,LifeExpectancy,70.5
46509,BLR,1982,Fertility,2.0426
46510,BLR,1983,LifeExpectancy,70.2
46511,BLR,1983,Fertility,2.0863
46512,BLR,1984,LifeExpectancy,69.9
46513,BLR,1984,Fertility,2.0923
46514,BLR,2021,LifeExpectancy,72.4
46515,BLR,2021,GenderInequality,0.104
46516,BLR,2021,Fertility,1.483
46517,BEL,1841,LifeExpectancy,40.31
46518,BEL,1841,GDP ,76614128.0
46519,BEL,1842,LifeExpectancy,38.64
46520,BEL,1842,GDP ,73157840.0
46521,BEL,1843,LifeExpectancy,40.35
46522,BEL,1843,GDP ,71166792.0
46523,BEL,1844,LifeExpectancy,41.88
46524,BEL,1844,GDP ,66871696.0
46525,BEL,1845,LifeExpectancy,41.02
46526,BEL,1845,GDP ,68702456.0
46527,BEL,1846,LifeExpectancy,37.82
46528,BEL,1846,GDP ,73220056.0
46529,BEL,1847,LifeExpectancy,35.1
46530,BEL,1847,GDP ,84275952.0
46531,BEL,1848,LifeExpectancy,38.03
46532,BEL,1848,GDP ,71001344.0
46533,BEL,1849,LifeExpectancy,34.49
46534,BEL,1849,GDP ,72136376.0
46535,BEL,1850,LifeExpectancy,42.27
46536,BEL,1850,GDP ,73308888.0
46537,BEL,1851,LifeExpectancy,41.88
46538,BEL,1851,GDP ,76135144.0
46539,BEL,1852,LifeExpectancy,41.78
46540,BEL,1852,GDP ,80831504.0
46541,BEL,1853,LifeExpectancy,41.32
46542,BEL,1853,GDP ,92586360.0
46543,BEL,1854,LifeExpectancy,39.74
46544,BEL,1854,GDP ,109316264.0
46545,BEL,1855,LifeExpectancy,37.42
46546,BEL,1855,GDP ,112314328.0
46547,BEL,1856,LifeExpectancy,40.89
46548,BEL,1856,GDP ,119895816.0
46549,BEL,1857,LifeExpectancy,40.44
46550,BEL,1857,GDP ,117277032.0
46551,BEL,1858,LifeExpectancy,40.13
46552,BEL,1858,GDP ,112924312.0
46553,BEL,1859,LifeExpectancy,38.93
46554,BEL,1859,GDP ,113951752.0
46555,BEL,1860,LifeExpectancy,45.07
46556,BEL,1860,GDP ,124762272.0
46557,BEL,1861,LifeExpectancy,41.22
46558,BEL,1861,GDP ,125470616.0
46559,BEL,1862,LifeExpectancy,43.06
46560,BEL,1862,GDP ,128607496.0
46561,BEL,1863,LifeExpectancy,41.25
46562,BEL,1863,GDP ,130417712.0
46563,BEL,1864,LifeExpectancy,39.76
46564,BEL,1864,GDP ,138471168.0
46565,BEL,1865,LifeExpectancy,37.69
46566,BEL,1865,GDP ,141639728.0
46567,BEL,1866,LifeExpectancy,32.44
46568,BEL,1866,GDP ,152791120.0
46569,BEL,1867,LifeExpectancy,43.02
46570,BEL,1867,GDP ,153378800.0
46571,BEL,1868,LifeExpectancy,42.53
46572,BEL,1868,GDP ,159667680.0
46573,BEL,1869,LifeExpectancy,42.57
46574,BEL,1869,GDP ,167437312.0
46575,BEL,1870,LifeExpectancy,40.9
46576,BEL,1870,GDP ,177189216.0
46577,BEL,1871,LifeExpectancy,34.32
46578,BEL,1871,GDP ,181714336.0
46579,BEL,1872,LifeExpectancy,40.01
46580,BEL,1872,GDP ,217562688.0
46581,BEL,1873,LifeExpectancy,43.46
46582,BEL,1873,GDP ,231762016.0
46583,BEL,1874,LifeExpectancy,44.65
46584,BEL,1874,GDP ,226839392.0
46585,BEL,1875,LifeExpectancy,42.13
46586,BEL,1875,GDP ,204191408.0
46587,BEL,1876,LifeExpectancy,43.65
46588,BEL,1876,GDP ,199553216.0
46589,BEL,1877,LifeExpectancy,44.45
46590,BEL,1877,GDP ,200439136.0
46591,BEL,1878,LifeExpectancy,44.19
46592,BEL,1878,GDP ,196648912.0
46593,BEL,1879,LifeExpectancy,43.79
46594,BEL,1879,GDP ,192221856.0
46595,BEL,1880,LifeExpectancy,42.44
46596,BEL,1880,GDP ,213596432.0
46597,BEL,1881,LifeExpectancy,44.38
46598,BEL,1881,GDP ,215383088.0
46599,BEL,1882,LifeExpectancy,45.51
46600,BEL,1882,GDP ,217821232.0
46601,BEL,1883,LifeExpectancy,44.86
46602,BEL,1883,GDP ,215712944.0
46603,BEL,1884,LifeExpectancy,44.18
46604,BEL,1884,GDP ,198644656.0
46605,BEL,1885,LifeExpectancy,45.43
46606,BEL,1885,GDP ,193040400.0
46607,BEL,1886,LifeExpectancy,43.3
46608,BEL,1886,GDP ,187263232.0
46609,BEL,1887,LifeExpectancy,46.01
46610,BEL,1887,GDP ,197283216.0
46611,BEL,1888,LifeExpectancy,44.87
46612,BEL,1888,GDP ,201368320.0
46613,BEL,1889,LifeExpectancy,45.02
46614,BEL,1889,GDP ,211333760.0
46615,BEL,1890,LifeExpectancy,44.09
46616,BEL,1890,GDP ,219180000.0
46617,BEL,1891,LifeExpectancy,43.99
46618,BEL,1891,GDP ,217294624.0
46619,BEL,1892,LifeExpectancy,43.12
46620,BEL,1892,GDP ,211586080.0
46621,BEL,1893,LifeExpectancy,44.39
46622,BEL,1893,GDP ,210562688.0
46623,BEL,1894,LifeExpectancy,46.6
46624,BEL,1894,GDP ,205693152.0
46625,BEL,1895,LifeExpectancy,45.43
46626,BEL,1895,GDP ,210225232.0
46627,BEL,1896,LifeExpectancy,48.04
46628,BEL,1896,GDP ,214249088.0
46629,BEL,1897,LifeExpectancy,48.8
46630,BEL,1897,GDP ,226191552.0
46631,BEL,1898,LifeExpectancy,48.07
46632,BEL,1898,GDP ,226334672.0
46633,BEL,1899,LifeExpectancy,46.45
46634,BEL,1899,GDP ,238723392.0
46635,BEL,1900,LifeExpectancy,46.52
46636,BEL,1900,GDP ,249234848.0
46637,BEL,1901,LifeExpectancy,49.38
46638,BEL,1901,GDP ,241352480.0
46639,BEL,1902,LifeExpectancy,49.1
46640,BEL,1902,GDP ,246784800.0
46641,BEL,1903,LifeExpectancy,49.17
46642,BEL,1903,GDP ,253575856.0
46643,BEL,1904,LifeExpectancy,49.25
46644,BEL,1904,GDP ,262212672.0
46645,BEL,1905,LifeExpectancy,49.92
46646,BEL,1905,GDP ,271079456.0
46647,BEL,1906,LifeExpectancy,49.64
46648,BEL,1906,GDP ,287606560.0
46649,BEL,1907,LifeExpectancy,51.03
46650,BEL,1907,GDP ,299387072.0
46651,BEL,1908,LifeExpectancy,49.63
46652,BEL,1908,GDP ,286941408.0
46653,BEL,1909,LifeExpectancy,50.63
46654,BEL,1909,GDP ,287747712.0
46655,BEL,1910,LifeExpectancy,51.31
46656,BEL,1910,GDP ,302752128.0
46657,BEL,1911,LifeExpectancy,49.22
46658,BEL,1911,GDP ,312293152.0
46659,BEL,1912,LifeExpectancy,52.22
46660,BEL,1912,GDP ,327955648.0
46661,BEL,1913,LifeExpectancy,52.42
46662,BEL,1913,GDP ,340565504.0
46663,BEL,1919,LifeExpectancy,49.79
46664,BEL,1920,LifeExpectancy,53.59
46665,BEL,1920,GDP ,574371840.0
46666,BEL,1921,LifeExpectancy,54.67
46667,BEL,1921,GDP ,550942592.0
46668,BEL,1922,LifeExpectancy,55.1
46669,BEL,1922,GDP ,505290368.0
46670,BEL,1923,LifeExpectancy,56.69
46671,BEL,1923,GDP ,401836096.0
46672,BEL,1924,LifeExpectancy,57.44
46673,BEL,1924,GDP ,447434368.0
46674,BEL,1925,LifeExpectancy,57.09
46675,BEL,1925,GDP ,440629536.0
46676,BEL,1926,LifeExpectancy,56.89
