,Code,Year,Indicator,Value
2033,MLT,2005,tertiary_education,7.58
2034,MLT,2010,Deaths,26.0
2035,MLT,2010,LifeExpectancy,81.8
2036,MLT,2010,GenderInequality,0.264
2037,MLT,2010,GDP ,5283151872.0
2038,MLT,2010,Fertility,1.3729
2039,MLT,2010,tertiary_education,10.52
2040,MRT,1990,Deaths,9289.0
2041,MRT,1990,LifeExpectancy,59.8
2042,MRT,1990,GenderInequality,0.808
2043,MRT,1990,GDP ,574215680.0
2044,MRT,1990,Fertility,6.056
2045,MRT,1990,tertiary_education,0.64
2046,MRT,1995,Deaths,9835.0
2047,MRT,1995,LifeExpectancy,60.3
2048,MRT,1995,GenderInequality,0.799
2049,MRT,1995,GDP ,896828288.0
2050,MRT,1995,Fertility,5.8509
2051,MRT,1995,tertiary_education,0.93
2052,MRT,2000,Deaths,10880.0
2053,MRT,2000,LifeExpectancy,61.0
2054,MRT,2000,GenderInequality,0.744
2055,MRT,2000,GDP ,855016128.0
2056,MRT,2000,Fertility,5.4593
2057,MRT,2000,tertiary_education,1.17
2058,MRT,2005,Deaths,11731.0
2059,MRT,2005,LifeExpectancy,61.7
2060,MRT,2005,GenderInequality,0.725
2061,MRT,2005,GDP ,1201440256.0
2062,MRT,2005,Fertility,5.1902
2063,MRT,2005,tertiary_education,1.11
2064,MRT,2010,Deaths,11733.0
2065,MRT,2010,LifeExpectancy,63.1
2066,MRT,2010,GenderInequality,0.657
2067,MRT,2010,GDP ,2807327488.0
2068,MRT,2010,Fertility,5.0427
2069,MRT,2010,tertiary_education,0.97
2070,MUS,1990,Deaths,505.0
2071,MUS,1990,LifeExpectancy,69.4
2072,MUS,1990,GenderInequality,0.515
2073,MUS,1990,GDP ,1494382336.0
2074,MUS,1990,Fertility,2.2945
2075,MUS,1990,tertiary_education,0.63
2076,MUS,1995,Deaths,485.0
2077,MUS,1995,LifeExpectancy,70.5
2078,MUS,1995,GenderInequality,0.485
2079,MUS,1995,GDP ,2560235520.0
2080,MUS,1995,Fertility,2.1345
2081,MUS,1995,tertiary_education,0.83
2082,MUS,2000,Deaths,381.0
2083,MUS,2000,LifeExpectancy,71.6
2084,MUS,2000,GenderInequality,0.486
2085,MUS,2000,GDP ,3028757504.0
2086,MUS,2000,Fertility,1.9754
2087,MUS,2000,tertiary_education,0.89
2088,MUS,2005,Deaths,286.0
2089,MUS,2005,LifeExpectancy,72.7
2090,MUS,2005,GenderInequality,0.394
2091,MUS,2005,GDP ,3456075008.0
2092,MUS,2005,Fertility,1.8826
2093,MUS,2005,tertiary_education,1.6
2094,MUS,2010,Deaths,224.0
2095,MUS,2010,LifeExpectancy,74.0
2096,MUS,2010,GenderInequality,0.386
2097,MUS,2010,GDP ,6289437184.0
2098,MUS,2010,Fertility,1.5539
2099,MUS,2010,tertiary_education,1.88
2100,MEX,1990,Deaths,109134.0
2101,MEX,1990,LifeExpectancy,70.0
2102,MEX,1990,GenderInequality,0.505
2103,MEX,1990,GDP ,147952107520.0
2104,MEX,1990,Fertility,3.4496
2105,MEX,1990,tertiary_education,3.87
2106,MEX,1995,Deaths,85661.0
2107,MEX,1995,LifeExpectancy,71.6
2108,MEX,1995,GenderInequality,0.479
2109,MEX,1995,GDP ,217850478592.0
2110,MEX,1995,Fertility,3.0376
2111,MEX,1995,tertiary_education,5.12
2112,MEX,2000,Deaths,66873.0
2113,MEX,2000,LifeExpectancy,73.6
2114,MEX,2000,GenderInequality,0.46
2115,MEX,2000,GDP ,451844112384.0
2116,MEX,2000,Fertility,2.7162
2117,MEX,2000,tertiary_education,6.84
2118,MEX,2005,Deaths,53034.0
2119,MEX,2005,LifeExpectancy,74.4
2120,MEX,2005,GenderInequality,0.426
2121,MEX,2005,GDP ,476488826880.0
2122,MEX,2005,Fertility,2.4947
2123,MEX,2005,tertiary_education,8.41
2124,MEX,2010,Deaths,43803.0
2125,MEX,2010,LifeExpectancy,74.2
2126,MEX,2010,GenderInequality,0.408
2127,MEX,2010,GDP ,680268398592.0
2128,MEX,2010,Fertility,2.3402
2129,MEX,2010,tertiary_education,9.81
2130,MDA,1990,Deaths,2802.0
2131,MDA,1990,LifeExpectancy,68.1
2132,MDA,1990,GenderInequality,0.46
2133,MDA,1990,GDP ,2023413888.0
2134,MDA,1990,Fertility,2.3876
2135,MDA,1990,tertiary_education,5.94
2136,MDA,1995,Deaths,2482.0
2137,MDA,1995,LifeExpectancy,65.1
2138,MDA,1995,GenderInequality,0.486
2139,MDA,1995,GDP ,1110804736.0
2140,MDA,1995,Fertility,1.8307
2141,MDA,1995,tertiary_education,6.17
2142,MDA,2000,Deaths,1573.0
2143,MDA,2000,LifeExpectancy,66.4
2144,MDA,2000,GenderInequality,0.396
2145,MDA,2000,GDP ,851556864.0
2146,MDA,2000,Fertility,1.4988
2147,MDA,2000,tertiary_education,6.68
2148,MDA,2005,Deaths,860.0
2149,MDA,2005,LifeExpectancy,68.2
2150,MDA,2005,GenderInequality,0.287
2151,MDA,2005,GDP ,1643580160.0
2152,MDA,2005,Fertility,1.5308
2153,MDA,2005,tertiary_education,6.57
2154,MDA,2010,Deaths,771.0
2155,MDA,2010,LifeExpectancy,69.4
2156,MDA,2010,GenderInequality,0.284
2157,MDA,2010,GDP ,3761148160.0
2158,MDA,2010,Fertility,1.6978
2159,MDA,2010,tertiary_education,8.76
2160,MNG,1990,Deaths,7562.0
2161,MNG,1990,LifeExpectancy,58.8
2162,MNG,1990,GenderInequality,0.491
2163,MNG,1990,GDP ,1442175616.0
2164,MNG,1990,Fertility,4.2324
2165,MNG,1990,tertiary_education,8.08
2166,MNG,1995,Deaths,4997.0
2167,MNG,1995,LifeExpectancy,60.6
2168,MNG,1995,GenderInequality,0.49
2169,MNG,1995,GDP ,920190464.0
2170,MNG,1995,Fertility,2.7893
2171,MNG,1995,tertiary_education,9.2
2172,MNG,2000,Deaths,2998.0
2173,MNG,2000,LifeExpectancy,62.9
2174,MNG,2000,GenderInequality,0.435
2175,MNG,2000,GDP ,751409856.0
2176,MNG,2000,Fertility,2.255
2177,MNG,2000,tertiary_education,8.16
2178,MNG,2005,Deaths,2017.0
2179,MNG,2005,LifeExpectancy,64.9
2180,MNG,2005,GenderInequality,0.392
2181,MNG,2005,GDP ,1387904256.0
2182,MNG,2005,Fertility,2.0282
2183,MNG,2005,tertiary_education,15.61
2184,MNG,2010,Deaths,1691.0
2185,MNG,2010,LifeExpectancy,67.2
2186,MNG,2010,GenderInequality,0.415
2187,MNG,2010,GDP ,4652881920.0
2188,MNG,2010,Fertility,2.5126
2189,MNG,2010,tertiary_education,19.66
2190,MAR,1990,Deaths,58561.0
2191,MAR,1990,LifeExpectancy,62.4
2192,MAR,1990,GenderInequality,0.741
2193,MAR,1990,GDP ,16996660224.0
2194,MAR,1990,Fertility,4.0182
2195,MAR,1990,tertiary_education,2.98
2196,MAR,1995,Deaths,44238.0
2197,MAR,1995,LifeExpectancy,64.7
2198,MAR,1995,GenderInequality,0.723
2199,MAR,1995,GDP ,24732241920.0
2200,MAR,1995,Fertility,3.33
2201,MAR,1995,tertiary_education,3.69
2202,MAR,2000,Deaths,33473.0
2203,MAR,2000,LifeExpectancy,66.8
2204,MAR,2000,GenderInequality,0.7
2205,MAR,2000,GDP ,25681963008.0
2206,MAR,2000,Fertility,2.7957
2207,MAR,2000,tertiary_education,4.07
2208,MAR,2005,Deaths,26615.0
2209,MAR,2005,LifeExpectancy,68.7
2210,MAR,2005,GenderInequality,0.558
2211,MAR,2005,GDP ,34288537600.0
2212,MAR,2005,Fertility,2.5682
2213,MAR,2005,tertiary_education,4.67
2214,MAR,2010,Deaths,21112.0
2215,MAR,2010,LifeExpectancy,70.8
2216,MAR,2010,GenderInequality,0.526
2217,MAR,2010,GDP ,60327919616.0
2218,MAR,2010,Fertility,2.5858
2219,MAR,2010,tertiary_education,5.35
2220,MOZ,1990,Deaths,141665.0
2221,MOZ,1990,LifeExpectancy,44.5
2222,MOZ,1990,GenderInequality,0.626
2223,MOZ,1990,GDP ,1414762240.0
2224,MOZ,1990,Fertility,6.2209
2225,MOZ,1990,tertiary_education,0.13
2226,MOZ,1995,Deaths,143218.0
2227,MOZ,1995,LifeExpectancy,46.0
2228,MOZ,1995,GenderInequality,0.62
2229,MOZ,1995,GDP ,1597945216.0
2230,MOZ,1995,Fertility,5.8948
2231,MOZ,1995,tertiary_education,0.14
2232,MOZ,2000,Deaths,128492.0
2233,MOZ,2000,LifeExpectancy,49.5
2234,MOZ,2000,GenderInequality,0.6
2235,MOZ,2000,GDP ,3315539712.0
2236,MOZ,2000,Fertility,5.8116
2237,MOZ,2000,tertiary_education,0.2
2238,MOZ,2005,Deaths,112386.0
2239,MOZ,2005,LifeExpectancy,51.6
2240,MOZ,2005,GenderInequality,0.579
2241,MOZ,2005,GDP ,4248099840.0
2242,MOZ,2005,Fertility,5.6087
2243,MOZ,2005,tertiary_education,0.23
2244,MOZ,2010,Deaths,97695.0
2245,MOZ,2010,LifeExpectancy,54.2
2246,MOZ,2010,GenderInequality,0.56
2247,MOZ,2010,GDP ,6571609600.0
2248,MOZ,2010,Fertility,5.6301
2249,MOZ,2010,tertiary_education,0.26
2250,NAM,1990,Deaths,3792.0
2251,NAM,1990,LifeExpectancy,62.5
2252,NAM,1990,GenderInequality,0.554
2253,NAM,1990,GDP ,1579349376.0
2254,NAM,1990,Fertility,5.3212
2255,NAM,1990,tertiary_education,1.29
2256,NAM,1995,Deaths,3969.0
2257,NAM,1995,LifeExpectancy,58.6
2258,NAM,1995,GenderInequality,0.545
2259,NAM,1995,GDP ,2498222336.0
2260,NAM,1995,Fertility,4.4264
2261,NAM,1995,tertiary_education,1.24
2262,NAM,2000,Deaths,4207.0
2263,NAM,2000,LifeExpectancy,52.0
2264,NAM,2000,GenderInequality,0.542
2265,NAM,2000,GDP ,2583355648.0
2266,NAM,2000,Fertility,3.975
2267,NAM,2000,tertiary_education,1.25
2268,NAM,2005,Deaths,3928.0
2269,NAM,2005,LifeExpectancy,51.8
2270,NAM,2005,GenderInequality,0.513
2271,NAM,2005,GDP ,3993719040.0
2272,NAM,2005,Fertility,3.5601
2273,NAM,2005,tertiary_education,0.94
2274,NAM,2010,Deaths,3072.0
2275,NAM,2010,LifeExpectancy,56.0
2276,NAM,2010,GenderInequality,0.499
2277,NAM,2010,GDP ,7301598208.0
2278,NAM,2010,Fertility,3.6305
2279,NAM,2010,tertiary_education,0.76
2280,NPL,1990,Deaths,98279.0
2281,NPL,1990,LifeExpectancy,54.8
2282,NPL,1990,GenderInequality,0.726
2283,NPL,1990,GDP ,2042957824.0
2284,NPL,1990,Fertility,5.2085
2285,NPL,1990,tertiary_education,2.12
2286,NPL,1995,Deaths,80008.0
2287,NPL,1995,LifeExpectancy,59.3
2288,NPL,1995,GenderInequality,0.709
2289,NPL,1995,GDP ,2788838912.0
2290,NPL,1995,Fertility,4.7847
2291,NPL,1995,tertiary_education,2.1
2292,NPL,2000,Deaths,59766.0
2293,NPL,2000,LifeExpectancy,62.6
2294,NPL,2000,GenderInequality,0.663
2295,NPL,2000,GDP ,3631321344.0
2296,NPL,2000,Fertility,3.9439
2297,NPL,2000,tertiary_education,1.81
2298,NPL,2005,Deaths,40538.0
2299,NPL,2005,LifeExpectancy,65.5
2300,NPL,2005,GenderInequality,0.643
2301,NPL,2005,GDP ,4471626240.0
2302,NPL,2005,Fertility,3.1423
2303,NPL,2005,tertiary_education,1.76
2304,NPL,2010,Deaths,28204.0
2305,NPL,2010,LifeExpectancy,66.8
2306,NPL,2010,GenderInequality,0.518
2307,NPL,2010,GDP ,10356583424.0
2308,NPL,2010,Fertility,2.5115
2309,NPL,2010,tertiary_education,1.75
2310,NLD,1990,Deaths,1582.0
2311,NLD,1990,LifeExpectancy,77.0
2312,NLD,1990,GenderInequality,0.118
2313,NLD,1990,GDP ,176988323840.0
2314,NLD,1990,Fertility,1.6132
2315,NLD,1990,tertiary_education,9.69
2316,NLD,1995,Deaths,1341.0
2317,NLD,1995,LifeExpectancy,77.5
2318,NLD,1995,GenderInequality,0.096
2319,NLD,1995,GDP ,282951122944.0
2320,NLD,1995,Fertility,1.5355
2321,NLD,1995,tertiary_education,11.38
2322,NLD,2000,Deaths,1218.0
2323,NLD,2000,LifeExpectancy,78.1
2324,NLD,2000,GenderInequality,0.1
2325,NLD,2000,GDP ,272837115904.0
2326,NLD,2000,Fertility,1.7187
2327,NLD,2000,tertiary_education,11.81
2328,NLD,2005,Deaths,1038.0
2329,NLD,2005,LifeExpectancy,79.5
2330,NLD,2005,GenderInequality,0.071
2331,NLD,2005,GDP ,373192228864.0
2332,NLD,2005,Fertility,1.7095
2333,NLD,2005,tertiary_education,13.63
2334,NLD,2010,Deaths,810.0
2335,NLD,2010,LifeExpectancy,80.8
2336,NLD,2010,GenderInequality,0.052
2337,NLD,2010,GDP ,541326213120.0
2338,NLD,2010,Fertility,1.7919
2339,NLD,2010,tertiary_education,15.63
2340,NZL,1990,Deaths,631.0
2341,NZL,1990,LifeExpectancy,75.4
2342,NZL,1990,GenderInequality,0.241
2343,NZL,1990,GDP ,25622147072.0
2344,NZL,1990,Fertility,2.1737
2345,NZL,1990,tertiary_education,16.71
2346,NZL,1995,Deaths,505.0
2347,NZL,1995,LifeExpectancy,76.8
2348,NZL,1995,GenderInequality,0.223
2349,NZL,1995,GDP ,40503238656.0
2350,NZL,1995,Fertility,1.9796
2351,NZL,1995,tertiary_education,17.39
2352,NZL,2000,Deaths,413.0
2353,NZL,2000,LifeExpectancy,78.7
2354,NZL,2000,GenderInequality,0.188
2355,NZL,2000,GDP ,34780356608.0
2356,NZL,2000,Fertility,1.9764
2357,NZL,2000,tertiary_education,17.86
2358,NZL,2005,Deaths,391.0
2359,NZL,2005,LifeExpectancy,80.1
2360,NZL,2005,GenderInequality,0.172
2361,NZL,2005,GDP ,63095451648.0
2362,NZL,2005,Fertility,1.9621
2363,NZL,2005,tertiary_education,18.57
2364,NZL,2010,Deaths,387.0
2365,NZL,2010,LifeExpectancy,81.1
2366,NZL,2010,GenderInequality,0.173
2367,NZL,2010,GDP ,94866423808.0
2368,NZL,2010,Fertility,2.1642
2369,NZL,2010,tertiary_education,15.5
2370,NIC,1990,Deaths,9975.0
2371,NIC,1990,LifeExpectancy,63.1
2372,NIC,1990,GenderInequality,0.635
2373,NIC,1990,GDP ,568502080.0
2374,NIC,1990,Fertility,4.5963
2375,NIC,1990,tertiary_education,8.16
2376,NIC,1995,Deaths,7431.0
2377,NIC,1995,LifeExpectancy,65.6
2378,NIC,1995,GenderInequality,0.619
2379,NIC,1995,GDP ,2623683328.0
2380,NIC,1995,Fertility,3.7752
2381,NIC,1995,tertiary_education,8.37
2382,NIC,2000,Deaths,5298.0
2383,NIC,2000,LifeExpectancy,67.2
2384,NIC,2000,GenderInequality,0.592
2385,NIC,2000,GDP ,3375591936.0
2386,NIC,2000,Fertility,3.111
2387,NIC,2000,tertiary_education,9.28
2388,NIC,2005,Deaths,4046.0
2389,NIC,2005,LifeExpectancy,67.9
2390,NIC,2005,GenderInequality,0.525
2391,NIC,2005,GDP ,3476721920.0
2392,NIC,2005,Fertility,2.7671
2393,NIC,2005,tertiary_education,9.32
2394,NIC,2010,Deaths,3267.0
2395,NIC,2010,LifeExpectancy,72.0
2396,NIC,2010,GenderInequality,0.497
2397,NIC,2010,GDP ,5657194496.0
2398,NIC,2010,Fertility,2.6008
2399,NIC,2010,tertiary_education,10.33
2400,NER,1990,Deaths,137657.0
2401,NER,1990,LifeExpectancy,41.9
2402,NER,1990,GenderInequality,0.796
2403,NER,1990,GDP ,1397058048.0
2404,NER,1990,Fertility,7.8064
2405,NER,1990,tertiary_education,0.29
2406,NER,1995,Deaths,134292.0
2407,NER,1995,LifeExpectancy,45.8
2408,NER,1995,GenderInequality,0.797
2409,NER,1995,GDP ,1191804928.0
2410,NER,1995,Fertility,7.7757
2411,NER,1995,tertiary_education,0.36
2412,NER,2000,Deaths,127116.0
2413,NER,2000,LifeExpectancy,49.3
2414,NER,2000,GenderInequality,0.792
2415,NER,2000,GDP ,1188601472.0
2416,NER,2000,Fertility,7.7317
2417,NER,2000,tertiary_education,0.42
2418,NER,2005,Deaths,112458.0
2419,NER,2005,LifeExpectancy,53.6
2420,NER,2005,GenderInequality,0.697
2421,NER,2005,GDP ,1872817280.0
2422,NER,2005,Fertility,7.6146
2423,NER,2005,tertiary_education,0.47
2424,NER,2010,Deaths,94332.0
2425,NER,2010,LifeExpectancy,58.4
2426,NER,2010,GenderInequality,0.694
2427,NER,2010,GDP ,3700951296.0
2428,NER,2010,Fertility,7.4854
2429,NER,2010,tertiary_education,0.51
2430,NOR,1990,Deaths,496.0
2431,NOR,1990,LifeExpectancy,76.6
2432,NOR,1990,GenderInequality,0.132
2433,NOR,1990,GDP ,67463917568.0
2434,NOR,1990,Fertility,1.9298
2435,NOR,1990,tertiary_education,7.85
2436,NOR,1995,Deaths,343.0
2437,NOR,1995,LifeExpectancy,77.8
2438,NOR,1995,GenderInequality,0.112
2439,NOR,1995,GDP ,96334897152.0
2440,NOR,1995,Fertility,1.8712
2441,NOR,1995,tertiary_education,8.81
2442,NOR,2000,Deaths,283.0
2443,NOR,2000,LifeExpectancy,78.7
2444,NOR,2000,GenderInequality,0.1
2445,NOR,2000,GDP ,113227816960.0
2446,NOR,2000,Fertility,1.8545
2447,NOR,2000,tertiary_education,10.0
2448,NOR,2005,Deaths,234.0
2449,NOR,2005,LifeExpectancy,80.2
2450,NOR,2005,GenderInequality,0.07
2451,NOR,2005,GDP ,169796517888.0
2452,NOR,2005,Fertility,1.8408
2453,NOR,2005,tertiary_education,11.14
2454,NOR,2010,Deaths,196.0
2455,NOR,2010,LifeExpectancy,81.0
2456,NOR,2010,GenderInequality,0.072
2457,NOR,2010,GDP ,277332197376.0
2458,NOR,2010,Fertility,1.9389
2459,NOR,2010,tertiary_education,12.16
2460,PAK,1990,Deaths,596133.0
2461,PAK,1990,LifeExpectancy,60.1
2462,PAK,1990,GenderInequality,0.811
2463,PAK,1990,GDP ,22532950016.0
2464,PAK,1990,Fertility,6.3637
2465,PAK,1990,tertiary_education,1.92
2466,PAK,1995,Deaths,577784.0
2467,PAK,1995,LifeExpectancy,59.9
2468,PAK,1995,GenderInequality,0.786
2469,PAK,1995,GDP ,38423105536.0
2470,PAK,1995,Fertility,5.894
2471,PAK,1995,tertiary_education,4.11
2472,PAK,2000,Deaths,521740.0
2473,PAK,2000,LifeExpectancy,62.1
2474,PAK,2000,GenderInequality,0.764
2475,PAK,2000,GDP ,48877420544.0
2476,PAK,2000,Fertility,5.2567
2477,PAK,2000,tertiary_education,6.09
2478,PAK,2005,Deaths,481834.0
2479,PAK,2005,LifeExpectancy,62.5
2480,PAK,2005,GenderInequality,0.633
2481,PAK,2005,GDP ,60225937408.0
2482,PAK,2005,Fertility,4.6368
2483,PAK,2005,tertiary_education,4.02
2484,PAK,2010,Deaths,460081.0
2485,PAK,2010,LifeExpectancy,64.4
2486,PAK,2010,GenderInequality,0.582
2487,PAK,2010,GDP ,114813992960.0
2488,PAK,2010,Fertility,4.2966
2489,PAK,2010,tertiary_education,4.43
2490,PAN,1990,Deaths,2015.0
2491,PAN,1990,LifeExpectancy,71.1
2492,PAN,1990,GenderInequality,0.54
2493,PAN,1990,GDP ,3168266752.0
2494,PAN,1990,Fertility,3.0962
2495,PAN,1990,tertiary_education,5.91
2496,PAN,1995,Deaths,1901.0
2497,PAN,1995,LifeExpectancy,72.4
2498,PAN,1995,GenderInequality,0.523
2499,PAN,1995,GDP ,5304503296.0
2500,PAN,1995,Fertility,2.8517
2501,PAN,1995,tertiary_education,8.82
2502,PAN,2000,Deaths,1832.0
2503,PAN,2000,LifeExpectancy,74.0
2504,PAN,2000,GenderInequality,0.513
2505,PAN,2000,GDP ,8132078592.0
2506,PAN,2000,Fertility,2.7439
2507,PAN,2000,tertiary_education,12.53
2508,PAN,2005,Deaths,1668.0
2509,PAN,2005,LifeExpectancy,75.8
2510,PAN,2005,GenderInequality,0.476
2511,PAN,2005,GDP ,9005819904.0
2512,PAN,2005,Fertility,2.6648
2513,PAN,2005,tertiary_education,13.51
2514,PAN,2010,Deaths,1512.0
2515,PAN,2010,LifeExpectancy,76.4
2516,PAN,2010,GenderInequality,0.508
2517,PAN,2010,GDP ,18714605568.0
2518,PAN,2010,Fertility,2.6035
2519,PAN,2010,tertiary_education,14.37
2520,PNG,1990,Deaths,13305.0
2521,PNG,1990,LifeExpectancy,59.7
2522,PNG,1990,GenderInequality,0.671
2523,PNG,1990,GDP ,1813278080.0
2524,PNG,1990,Fertility,5.1796
2525,PNG,1990,tertiary_education,0.36
2526,PNG,1995,Deaths,13453.0
2527,PNG,1995,LifeExpectancy,61.0
2528,PNG,1995,GenderInequality,0.659
2529,PNG,1995,GDP ,2937756672.0
2530,PNG,1995,Fertility,4.7802
2531,PNG,1995,tertiary_education,0.6
2532,PNG,2000,Deaths,13741.0
2533,PNG,2000,LifeExpectancy,61.7
2534,PNG,2000,GenderInequality,0.654
2535,PNG,2000,GDP ,2327368192.0
2536,PNG,2000,Fertility,4.5247
2537,PNG,2000,tertiary_education,0.63
2538,PNG,2005,Deaths,13369.0
2539,PNG,2005,LifeExpectancy,61.8
2540,PNG,2005,GenderInequality,0.672
2541,PNG,2005,GDP ,2676274688.0
2542,PNG,2005,Fertility,4.2203
2543,PNG,2005,tertiary_education,0.6
2544,PNG,2010,Deaths,12495.0
2545,PNG,2010,LifeExpectancy,63.0
2546,PNG,2010,GenderInequality,0.655
2547,PNG,2010,GDP ,6288057856.0
2548,PNG,2010,Fertility,3.8827
2549,PNG,2010,tertiary_education,0.54
2550,PRY,1990,Deaths,6338.0
2551,PRY,1990,LifeExpectancy,67.9
2552,PRY,1990,GenderInequality,0.605
2553,PRY,1990,GDP ,3207406592.0
2554,PRY,1990,Fertility,4.5474
2555,PRY,1990,tertiary_education,3.36
2556,PRY,1995,Deaths,5551.0
2557,PRY,1995,LifeExpectancy,69.0
2558,PRY,1995,GenderInequality,0.588
2559,PRY,1995,GDP ,5742383104.0
2560,PRY,1995,Fertility,4.108
2561,PRY,1995,tertiary_education,3.44
2562,PRY,2000,Deaths,4865.0
2563,PRY,2000,LifeExpectancy,69.8
2564,PRY,2000,GenderInequality,0.553
2565,PRY,2000,GDP ,5416985600.0
2566,PRY,2000,Fertility,3.5533
2567,PRY,2000,tertiary_education,3.74
2568,PRY,2005,Deaths,4190.0
2569,PRY,2005,LifeExpectancy,70.5
2570,PRY,2005,GenderInequality,0.523
2571,PRY,2005,GDP ,4804041728.0
2572,PRY,2005,Fertility,3.0396
2573,PRY,2005,tertiary_education,1.51
2574,PRY,2010,Deaths,3667.0
2575,PRY,2010,LifeExpectancy,71.9
2576,PRY,2010,GenderInequality,0.492
2577,PRY,2010,GDP ,12963337216.0
2578,PRY,2010,Fertility,2.7295
2579,PRY,2010,tertiary_education,3.88
2580,PER,1990,Deaths,53748.0
2581,PER,1990,LifeExpectancy,65.1
2582,PER,1990,GenderInequality,0.576
2583,PER,1990,GDP ,14479313920.0
2584,PER,1990,Fertility,3.9119
2585,PER,1990,tertiary_education,13.79
2586,PER,1995,Deaths,37651.0
2587,PER,1995,LifeExpectancy,67.6
2588,PER,1995,GenderInequality,0.544
2589,PER,1995,GDP ,32944402432.0
2590,PER,1995,Fertility,3.315
2591,PER,1995,tertiary_education,15.53
2592,PER,2000,Deaths,23581.0
2593,PER,2000,LifeExpectancy,70.4
2594,PER,2000,GenderInequality,0.518
2595,PER,2000,GDP ,33694830592.0
2596,PER,2000,Fertility,2.8451
2597,PER,2000,tertiary_education,20.54
2598,PER,2005,Deaths,16288.0
2599,PER,2005,LifeExpectancy,73.0
2600,PER,2005,GenderInequality,0.462
2601,PER,2005,GDP ,41221189632.0
2602,PER,2005,Fertility,2.6862
2603,PER,2005,tertiary_education,24.37
2604,PER,2010,Deaths,11939.0
2605,PER,2010,LifeExpectancy,73.7
2606,PER,2010,GenderInequality,0.423
2607,PER,2010,GDP ,96120201216.0
2608,PER,2010,Fertility,2.5727
2609,PER,2010,tertiary_education,12.27
2610,PHL,1990,Deaths,113054.0
2611,PHL,1990,LifeExpectancy,65.9
2612,PHL,1990,GenderInequality,0.52
2613,PHL,1990,GDP ,24955271168.0
2614,PHL,1990,Fertility,4.352
2615,PHL,1990,tertiary_education,6.73
2616,PHL,1995,Deaths,92897.0
2617,PHL,1995,LifeExpectancy,68.2
2618,PHL,1995,GenderInequality,0.503
2619,PHL,1995,GDP ,46967463936.0
2620,PHL,1995,Fertility,4.042
2621,PHL,1995,tertiary_education,6.71
2622,PHL,2000,Deaths,85556.0
2623,PHL,2000,LifeExpectancy,69.4
2624,PHL,2000,GenderInequality,0.497
2625,PHL,2000,GDP ,53552787456.0
2626,PHL,2000,Fertility,3.7139
2627,PHL,2000,tertiary_education,6.55
2628,PHL,2005,Deaths,80246.0
2629,PHL,2005,LifeExpectancy,70.2
2630,PHL,2005,GenderInequality,0.478
2631,PHL,2005,GDP ,56689164288.0
2632,PHL,2005,Fertility,3.4897
2633,PHL,2005,tertiary_education,5.94
2634,PHL,2010,Deaths,74382.0
2635,PHL,2010,LifeExpectancy,70.8
2636,PHL,2010,GenderInequality,0.465
2637,PHL,2010,GDP ,129170956288.0
2638,PHL,2010,Fertility,3.2643
2639,PHL,2010,tertiary_education,5.48
2640,POL,1990,Deaths,10056.0
2641,POL,1990,LifeExpectancy,70.7
2642,POL,1990,GenderInequality,0.272
2643,POL,1990,GDP ,36444520448.0
2644,POL,1990,Fertility,2.0501
2645,POL,1990,tertiary_education,3.41
2646,POL,1995,Deaths,7005.0
2647,POL,1995,LifeExpectancy,71.9
2648,POL,1995,GenderInequality,0.227
2649,POL,1995,GDP ,88340471808.0
2650,POL,1995,Fertility,1.6294
2651,POL,1995,tertiary_education,5.47
2652,POL,2000,Deaths,3621.0
2653,POL,2000,LifeExpectancy,73.7
2654,POL,2000,GenderInequality,0.194
2655,POL,2000,GDP ,113604517888.0
2656,POL,2000,Fertility,1.3646
2657,POL,2000,tertiary_education,6.16
2658,POL,2005,Deaths,2831.0
2659,POL,2005,LifeExpectancy,75.1
2660,POL,2005,GenderInequality,0.157
2661,POL,2005,GDP ,167424966656.0
2662,POL,2005,Fertility,1.2436
2663,POL,2005,tertiary_education,9.78
2664,POL,2010,Deaths,2352.0
2665,POL,2010,LifeExpectancy,76.3
2666,POL,2010,GenderInequality,0.171
2667,POL,2010,GDP ,310155706368.0
2668,POL,2010,Fertility,1.4075
2669,POL,2010,tertiary_education,11.37
2670,PRT,1990,Deaths,1703.0
2671,PRT,1990,LifeExpectancy,74.3
2672,PRT,1990,GenderInequality,0.256
2673,PRT,1990,GDP ,44334198784.0
2674,PRT,1990,Fertility,1.5558
2675,PRT,1990,tertiary_education,2.88
2676,PRT,1995,Deaths,1079.0
2677,PRT,1995,LifeExpectancy,75.6
2678,PRT,1995,GenderInequality,0.224
2679,PRT,1995,GDP ,74857504768.0
2680,PRT,1995,Fertility,1.4114
2681,PRT,1995,tertiary_education,3.77
2682,PRT,2000,Deaths,808.0
2683,PRT,2000,LifeExpectancy,76.8
2684,PRT,2000,GenderInequality,0.195
2685,PRT,2000,GDP ,78226792448.0
2686,PRT,2000,Fertility,1.5425
2687,PRT,2000,tertiary_education,4.28
2688,PRT,2005,Deaths,510.0
2689,PRT,2005,LifeExpectancy,78.3
2690,PRT,2005,GenderInequality,0.165
2691,PRT,2005,GDP ,108517089280.0
2692,PRT,2005,Fertility,1.4134
2693,PRT,2005,tertiary_education,3.04
2694,PRT,2010,Deaths,376.0
2695,PRT,2010,LifeExpectancy,80.0
2696,PRT,2010,GenderInequality,0.127
2697,PRT,2010,GDP ,154234175488.0
